name,slug,type,state,city,seats,annual_fees,closing_rank_open,nirf_rank,asmi_recommended,course,established_year,hospital_beds,photo,photo_placeholder_color,contact_phone,contact_email,website,address,affiliated_university,opd_daily,bond_years,bond_penalty,hostel_available,asmi_pulse_score,asmi_verdict,description,attached_hospital,nearby_airport,nearby_railway_station,google_location,pg_courses_availability
"Deccan College of Medical Sciences, Hyderabad",deccan-college-of-medical-sciences-hyderabad,Private,Telangana,Hyderabad,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Dhanalakshmi Srinivasan Institute of Medical Sciences and Hospital, Perambalur,",dhanalakshmi-srinivasan-institute-of-medical-sciences-and-hospital-perambalur,Private,Tamil Nadu,,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Dhanalakshmi Srinivasan Medical College and Hospital, Siruvachur-621113",dhanalakshmi-srinivasan-medical-college-and-hospital-siruvachur-621113,Private,Tamil Nadu,Siruvachur-621113,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Dr BR Ambedkar Medical College, Bangalore",dr-br-ambedkar-medical-college-bangalore,Private,Karnataka,Bangalore,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
Dr S S Tantia Medical College Hospital & Research Centre,dr-s-s-tantia-medical-college-hospital-research-centre,Private,Rajasthan,,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Dr. Chandramma Dayananda Sagar Instt. of Medical Education & Research, Harohalli",dr-chandramma-dayananda-sagar-instt-of-medical-education-research-harohalli,Private,Karnataka,Harohalli,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Dr. M.K. Shah Medical College & Research Centre, Ahmedabad",dr-m-k-shah-medical-college-research-centre-ahmedabad,Private,Gujarat,Ahmedabad,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Dr. Moopen s Medical College, Wayanad, Kerala",dr-moopen-s-medical-college-wayanad-kerala,Private,Kerala,Kerala,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
Dr. N D Desai Faculty of Medical Science & Research,dr-n-d-desai-faculty-of-medical-science-research,Private,Gujarat,,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
Dr. N Y Tasgaonkar Institute of Medical Science,dr-n-y-tasgaonkar-institute-of-medical-science,Private,Maharashtra,,100,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Dr. P.S.I. Medical College , Chinoutpalli",dr-p-s-i-medical-college-chinoutpalli,Private,Andhra Pradesh,Chinoutpalli,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Dr. Panjabrao Alias Bhausaheb Deshmukh Memorial Medical College, Amravati",dr-panjabrao-alias-bhausaheb-deshmukh-memorial-medical-college-amravati,Private,Maharashtra,Amravati,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Dr. Patnam Mahender Reddy Institute of Medical Sciences, Chevella, Rangareddy",dr-patnam-mahender-reddy-institute-of-medical-sciences-chevella-rangareddy,Private,Telangana,Rangareddy,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Dr. Rajendra Gode Medical College, Amravati, Maharashtra",dr-rajendra-gode-medical-college-amravati-maharashtra,Private,Maharashtra,Maharashtra,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
Dr. Somervell Memorial CSI Medical College & Hospital,dr-somervell-memorial-csi-medical-college-hospital,Private,Kerala,,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Dr. Ulhas Patil Medical College & Hospital, Jalgaon",dr-ulhas-patil-medical-college-hospital-jalgaon,Private,Maharashtra,Jalgaon,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Dr. VRK Womens Medical College, Aziznagar",dr-vrk-womens-medical-college-aziznagar,Private,Telangana,Aziznagar,100,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Dr. Vithalrao Vikhe Patil Foundations Medical College & Hospital, Ahmednagar",dr-vithalrao-vikhe-patil-foundations-medical-college-hospital-ahmednagar,Private,Maharashtra,Ahmednagar,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
Dr.Kiran C.Patel Medical College and Research Institute,dr-kiran-c-patel-medical-college-and-research-institute,Private,Gujarat,,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Dr.Vasantrao Pawar Med. Col. Hosp. & Research Centre,Nasik (Prev. NDMVP Samaj Me",dr-vasantrao-pawar-med-col-hosp-research-centre-nasik-prev-ndmvp-samaj-me,Private,Maharashtra,Nasik (Prev. NDMVP Samaj Me,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
EAST WEST INSTITUTE OF MEDICAL SCIENCES AND RESEARCH,east-west-institute-of-medical-sciences-and-research,Private,West Bengal,,100,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"East Point College of Medical Sciences & Research Centre, Bangalore",east-point-college-of-medical-sciences-research-centre-bangalore,Private,Karnataka,Bangalore,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Era Lucknow Medical College , Lucknow",era-lucknow-medical-college-lucknow,Private,Uttar Pradesh,Lucknow,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"F.H. Medical College & Hospital, Etamdapur, Agra",f-h-medical-college-hospital-etamdapur-agra,Private,Uttar Pradesh,Agra,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
FAROOKH ACADEMY OF MEDICAL EDUCATION HOSPITAL AND RESEARCH INSTITUTE,farookh-academy-of-medical-education-hospital-and-research-institute,Private,Karnataka,,100,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"FATHER COLOMBO INSTITUTE OF MEDICAL SCIENCES, WARANGAL",father-colombo-institute-of-medical-sciences-warangal,Private,Telangana,WARANGAL,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Faculty of Medicine and Health Sciences, Gurgaon (Formarly SGGST Medical College",faculty-of-medicine-and-health-sciences-gurgaon-formarly-sggst-medical-college,Private,Haryana,Gurgaon (Formarly SGGST Medical College,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Father Mullers Medical College, Mangalore",father-mullers-medical-college-mangalore,Private,Karnataka,Mangalore,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Fathima Instt. of Medical Sciences,Kadapa",fathima-instt-of-medical-sciences-kadapa,Private,Andhra Pradesh,Kadapa,100,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"G.S. Medical College & Hospital, Hapur, UP",g-s-medical-college-hospital-hapur-up,Private,Uttar Pradesh,UP,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"GCS Medical College, Ahmedabad",gcs-medical-college-ahmedabad,Private,Gujarat,Ahmedabad,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"GEETANJALI INSTITUTE OF MEDICAL SCIENCES, Jaipur",geetanjali-institute-of-medical-sciences-jaipur,Private,Rajasthan,Jaipur,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
GIAN SAGAR MEDICAL COLLEGE,gian-sagar-medical-college,Private,Punjab,,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"GSL Medical College, Rajahmundry",gsl-medical-college-rajahmundry,Private,Andhra Pradesh,Rajahmundry,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Gautam Buddha Chikitsa Mahavidyalaya, Dehradum",gautam-buddha-chikitsa-mahavidyalaya-dehradum,Private,Uttarakhand,Dehradum,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Gayathri Vidya Parishad Institute of Health Care & Medical Technology, Visakhapa",gayathri-vidya-parishad-institute-of-health-care-medical-technology-visakhapa,Private,Andhra Pradesh,Visakhapa,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Geetanjali Medical College & Hospital,Udaipur",geetanjali-medical-college-hospital-udaipur,Private,Rajasthan,Udaipur,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Gouri Devi Institute of Medical Sciences and Hospital, Durgapur",gouri-devi-institute-of-medical-sciences-and-hospital-durgapur,Private,West Bengal,Durgapur,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Great Eastern Medical School and Hospital,Srikakulam",great-eastern-medical-school-and-hospital-srikakulam,Private,Andhra Pradesh,Srikakulam,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Gujarat Adani Institute of Medical Sciences, Bhuj",gujarat-adani-institute-of-medical-sciences-bhuj,Private,Gujarat,Bhuj,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Heritage Institute of Medical Sciences, Varanasi",heritage-institute-of-medical-sciences-varanasi,Private,Uttar Pradesh,Varanasi,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Hi-Tech Medical College & Hospital, Rourkela",hi-tech-medical-college-hospital-rourkela,Private,Odisha,Rourkela,100,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
Hi-Tech Medical College and Hospital Bhubaneswar,hi-tech-medical-college-and-hospital-bhubaneswar,Private,Odisha,,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Himalaya Medical College and Hospital, Patna, Bihar",himalaya-medical-college-and-hospital-patna-bihar,Private,Bihar,Bihar,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Himalayan Institute of Medical Sciences, Dehradun",himalayan-institute-of-medical-sciences-dehradun,Private,Uttarakhand,Dehradun,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Hind Institute of Medical Sciences , Barabanki",hind-institute-of-medical-sciences-barabanki,Private,Uttar Pradesh,Barabanki,100,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Hind Institute of Medical Sciences, Sitapur",hind-institute-of-medical-sciences-sitapur,Private,Uttar Pradesh,Sitapur,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"ICARE Institute of Medical Sciences & Research, Haldia, Purba Midanpore",icare-institute-of-medical-sciences-research-haldia-purba-midanpore,Private,West Bengal,Purba Midanpore,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"IQ-City Medical College, Burdwan",iq-city-medical-college-burdwan,Private,West Bengal,Burdwan,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Index Medical College Hospital & Research Centre,Indore",index-medical-college-hospital-research-centre-indore,Private,Madhya Pradesh,Indore,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Indian Institute of Medical Science & Research, Jalna",indian-institute-of-medical-science-research-jalna,Private,Maharashtra,Jalna,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Indira Medical College & Hospitals, Thiruvallur",indira-medical-college-hospitals-thiruvallur,Private,Tamil Nadu,Thiruvallur,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Integral Institute of Medical Sciences & Research, Lucknow",integral-institute-of-medical-sciences-research-lucknow,Private,Uttar Pradesh,Lucknow,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
JAGANNATH GUPTA INSTITUTE OF MEDICAL SCIENCES AND HOSPITAL,jagannath-gupta-institute-of-medical-sciences-and-hospital,Private,West Bengal,,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
JAKIR HOSSAIN MEDICAL COLLEGE AND RESEARCH INSTITUTE,jakir-hossain-medical-college-and-research-institute,Private,West Bengal,,100,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"JIET Medical College and Hospital, Jodhpur, Rajasthan",jiet-medical-college-and-hospital-jodhpur-rajasthan,Private,Rajasthan,Rajasthan,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"JIS School Medical Science and Research, Howrah, WB",jis-school-medical-science-and-research-howrah-wb,Private,West Bengal,WB,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
JJM Medical college,jjm-medical-college,Private,Karnataka,,245,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"JMN Medical College, Nadia, West Bengal",jmn-medical-college-nadia-west-bengal,Private,West Bengal,West Bengal,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Jagannath Gupta Institute of Medical Sciences & Hospital, North Kolkata",jagannath-gupta-institute-of-medical-sciences-hospital-north-kolkata,Private,West Bengal,North Kolkata,100,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Jaipur National University Institute of Medical Sciences and Resarch Centre, Jag",jaipur-national-university-institute-of-medical-sciences-and-resarch-centre-jag,Private,Rajasthan,Jag,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Jubilee Mission Medical College & Research Institute, Thrissur",jubilee-mission-medical-college-research-institute-thrissur,Private,Kerala,Thrissur,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
K J SOMAIYYA MEDICAL COLLEGE AND RESEARCH CENTRE  MUMBAI,k-j-somaiyya-medical-college-and-research-centre-mumbai,Private,Maharashtra,,100,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"K V G Medical College, Sullia",k-v-g-medical-college-sullia,Private,Karnataka,Sullia,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"K.D. Medical College Hospital & Research Centre, Mathura",k-d-medical-college-hospital-research-centre-mathura,Private,Uttar Pradesh,Mathura,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
KAMINENI ACADEMY OF MEDICAL SCIENCES AND RESEARCH CENTRE,kamineni-academy-of-medical-sciences-and-research-centre,Private,Telangana,,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
KANYAKUMARI MEDICAL MISSION RESEARCH CENTRE,kanyakumari-medical-mission-research-centre,Private,Tamil Nadu,,100,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"KIRAN MEDICAL COLLEGE, SURAT, GUJARAT",kiran-medical-college-surat-gujarat,Private,Gujarat,GUJARAT,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
KMC Medical College and Hospital Maharajganj UP,kmc-medical-college-and-hospital-maharajganj-up,Private,Uttar Pradesh,,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
KMCH Institute of Health Sciences and Research,kmch-institute-of-health-sciences-and-research,Private,Tamil Nadu,,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"KMCT Medical College,Kozhikode, Calicut",kmct-medical-college-kozhikode-calicut,Private,Kerala,Calicut,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"KPC Medical College,Jadavpur,Kolkata",kpc-medical-college-jadavpur-kolkata,Private,West Bengal,Kolkata,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Kamineni Institute of Medical Sciences, Narketpally",kamineni-institute-of-medical-sciences-narketpally,Private,Telangana,Narketpally,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Kanachur Institute of Medical Sciences, Mangalore",kanachur-institute-of-medical-sciences-mangalore,Private,Karnataka,Mangalore,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Karpaga Vinayaga Institute of Medical Sciences,Maduranthagam",karpaga-vinayaga-institute-of-medical-sciences-maduranthagam,Private,Tamil Nadu,Maduranthagam,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
Karpagam Faculty of Medical Sciences and Research,karpagam-faculty-of-medical-sciences-and-research,Private,Tamil Nadu,,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Karuna Medical College, Palakkad",karuna-medical-college-palakkad,Private,Kerala,Palakkad,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Katihar Medical College, Katihar",katihar-medical-college-katihar,Private,Bihar,Katihar,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Katuri Medical College, Guntur",katuri-medical-college-guntur,Private,Andhra Pradesh,Guntur,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
Kempegowda Institute of Medical Sciences,kempegowda-institute-of-medical-sciences,Private,Karnataka,,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Kerala Medical College, Mangode",kerala-medical-college-mangode,Private,Kerala,Mangode,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Khaja Bandanawaz University - Faculty of Medical Sciences, Gulbarga",khaja-bandanawaz-university-faculty-of-medical-sciences-gulbarga,Private,Karnataka,Gulbarga,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Konaseema Institute of Medical Sciences & Research Foundation, Amalapuram",konaseema-institute-of-medical-sciences-research-foundation-amalapuram,Private,Andhra Pradesh,Amalapuram,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Krishna Mohan Medical College & Hospital, Mathura",krishna-mohan-medical-college-hospital-mathura,Private,Uttar Pradesh,Mathura,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Krishnanagar Institute of Medical Science, Nadia, West Bengal",krishnanagar-institute-of-medical-science-nadia-west-bengal,Private,West Bengal,West Bengal,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"L.N. Medical College and Research Centre,Bhopal",l-n-medical-college-and-research-centre-bhopal,Private,Madhya Pradesh,Bhopal,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"LNCT Medical College & Sewakunj Hospital, Indore",lnct-medical-college-sewakunj-hospital-indore,Private,Madhya Pradesh,Indore,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
Laxmi Chandravansi Medical College & Hospital,laxmi-chandravansi-medical-college-hospital,Private,Jharkhand,,100,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Lord Buddha Koshi Medical College and Hospital, Saharsa",lord-buddha-koshi-medical-college-and-hospital-saharsa,Private,Bihar,Saharsa,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"M E S Medical College , Perintalmanna Malappuram Distt.Kerala",m-e-s-medical-college-perintalmanna-malappuram-distt-kerala,Private,Kerala,Perintalmanna Malappuram Distt.Kerala,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"M.M. COLLEGE OF MEDICAL SCIENCES & RESEARCH, AMBALA",m-m-college-of-medical-sciences-research-ambala,Private,Haryana,AMBALA,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
MAHABODHI MEDICAL COLLEGE & HOSPITAL,mahabodhi-medical-college-hospital,Private,Bihar,,100,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
MAHARISHI MARKANDESHWAR MEDICAL COLLEGE & HOSPITAL,maharishi-markandeshwar-medical-college-hospital,Private,Himachal Pradesh,,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
MALATI MULTISPECIALITY HOSPITAL AND MEDICAL COLLEGE,malati-multispeciality-hospital-and-medical-college,Private,Maharashtra,,50,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
MANSAROVAR MEDICAL COLLEGE AND MGU HOSPITAL,mansarovar-medical-college-and-mgu-hospital,Private,Madhya Pradesh,,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"MNR Medical College & Hospital, Sangareddy",mnr-medical-college-hospital-sangareddy,Private,Telangana,Sangareddy,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"MVJ Medical College and Research Hospital, Bangalore",mvj-medical-college-and-research-hospital-bangalore,Private,Karnataka,Bangalore,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Madha Medical College and Hospital, Thandalam, Chennai",madha-medical-college-and-hospital-thandalam-chennai,Private,Tamil Nadu,Chennai,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Madhubani Medical College, Madhubani",madhubani-medical-college-madhubani,Private,Bihar,Madhubani,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
Mahadevappa Rampure Medical College,mahadevappa-rampure-medical-college,Private,Karnataka,,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Maharajah Institute of Medical Sciences, Vizianagaram",maharajah-institute-of-medical-sciences-vizianagaram,Private,Andhra Pradesh,Vizianagaram,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Maharashtra Institute of Medical  Sciences & Research, Latur",maharashtra-institute-of-medical-sciences-research-latur,Private,Maharashtra,Latur,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Maharashtra Institute of Medical Education & Research, Talegaon,Pune",maharashtra-institute-of-medical-education-research-talegaon-pune,Private,Maharashtra,Pune,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Mahatma Gandhi Medical College, Jaipur",mahatma-gandhi-medical-college-jaipur,Private,Rajasthan,Jaipur,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Mahaveer Institute of Medical Sciences & Research, Bhopal",mahaveer-institute-of-medical-sciences-research-bhopal,Private,Madhya Pradesh,Bhopal,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Mahavir Institute of Medical Sciences, Vikarabad, Telengana",mahavir-institute-of-medical-sciences-vikarabad-telengana,Private,Telangana,Telengana,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Maheshwara Medical College, Chitkul, Patancheru, Medak",maheshwara-medical-college-chitkul-patancheru-medak,Private,Telangana,Medak,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Malabar Medical College, Kozhikode,Calicut",malabar-medical-college-kozhikode-calicut,Private,Kerala,Calicut,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
Malankara Orthodox Syrian Church Medical College,malankara-orthodox-syrian-church-medical-college,Private,Kerala,,100,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Mamata Academy of Medical Sciences, Bachupally",mamata-academy-of-medical-sciences-bachupally,Private,Telangana,Bachupally,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Mamata Medical College, Khammam",mamata-medical-college-khammam,Private,Telangana,Khammam,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
Mata Gujri Memorial Medical College KISHANGANJ,mata-gujri-memorial-medical-college-kishanganj,Private,Bihar,,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
Matushri prabhaben khodabhai boghara medical college & research centre,matushri-prabhaben-khodabhai-boghara-medical-college-research-centre,Private,Gujarat,,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Mayo Institute of Medical Sciences, Barabanki",mayo-institute-of-medical-sciences-barabanki,Private,Uttar Pradesh,Barabanki,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Mediciti Institute Of Medical Sciences, Ghanpur",mediciti-institute-of-medical-sciences-ghanpur,Private,Telangana,Ghanpur,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
Melmaruvathur Adiparasakthi Instt. Medical Sciences  and Research,melmaruvathur-adiparasakthi-instt-medical-sciences-and-research,Private,Tamil Nadu,,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Mount Zion Medical College, Chayalode, Ezhamkulam Adoor, Pathanamthitta",mount-zion-medical-college-chayalode-ezhamkulam-adoor-pathanamthitta,Private,Kerala,Pathanamthitta,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Muzaffarnagar Medical College, Muzaffarnagar",muzaffarnagar-medical-college-muzaffarnagar,Private,Uttar Pradesh,Muzaffarnagar,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
N. K. P. Salve Instt. of Medical Sciences and Research Centre and Lata Mangeshka,n-k-p-salve-instt-of-medical-sciences-and-research-centre-and-lata-mangeshka,Private,Maharashtra,,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"N.C. Medical College & Hospital, Panipat",n-c-medical-college-hospital-panipat,Private,Haryana,Panipat,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
NOVA INSTITUTE OF MEDICAL SCIENCES AND RESEARCH CENTRE,nova-institute-of-medical-sciences-and-research-centre,Private,Telangana,,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"NRI Institute of Medical Sciences, Visakhapatnam",nri-institute-of-medical-sciences-visakhapatnam,Private,Andhra Pradesh,Visakhapatnam,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"NRI Medical College, Guntur",nri-medical-college-guntur,Private,Andhra Pradesh,Guntur,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Nandha Medical College & Hospital, Erode, Tamil Nadu",nandha-medical-college-hospital-erode-tamil-nadu,Private,Tamil Nadu,Tamil Nadu,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
Naraina Medical College and Research Centre,naraina-medical-college-and-research-centre,Private,Uttar Pradesh,,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Narayan Medical College & Hospital, Sasaram",narayan-medical-college-hospital-sasaram,Private,Bihar,Sasaram,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Narayana Medical College, Nellore",narayana-medical-college-nellore,Private,Andhra Pradesh,Nellore,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"National Capital Region Institute of Medical Sciences, Meerut",national-capital-region-institute-of-medical-sciences-meerut,Private,Uttar Pradesh,Meerut,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"National Institute of Medical Science & Research, Jaipur",national-institute-of-medical-science-research-jaipur,Private,Rajasthan,Jaipur,250,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Navodaya Medical College, Raichur",navodaya-medical-college-raichur,Private,Karnataka,Raichur,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Neelima Institute of Medical Sciences, Telangana",neelima-institute-of-medical-sciences-telangana,Private,Telangana,Telangana,200,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Netaji Subhas Medical College & Hospital, Amhara, Bihta, Patna",netaji-subhas-medical-college-hospital-amhara-bihta-patna,Private,Bihar,Patna,150,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
"Netaji Subhas Medical College & Hospital, Seraikala,Jharkhand",netaji-subhas-medical-college-hospital-seraikala-jharkhand,Private,Jharkhand,Jharkhand,100,,,,False,MBBS,,,,#6a0dad,,,,,,,,,,,,,,,,,
